total_doc_num=500 doc_type=2 qry_type=2
VOM19980511.0900.0178 -6.951595e-002 VOM19980511.0900.0178
VOM19980224.0700.0481 -6.958112e-002 VOM19980224.0700.0481
VOM19980607.0730.0163 -6.958830e-002 VOM19980607.0730.0163
VOM19980607.0700.0385 -6.958830e-002 VOM19980607.0700.0385
VOM19980319.0900.3353 -6.961036e-002 VOM19980319.0900.3353
VOM19980526.0700.0538 -6.964267e-002 VOM19980526.0700.0538
VOM19980315.0700.2040 -6.966361e-002 VOM19980315.0700.2040
VOM19980424.0900.0079 -6.975988e-002 VOM19980424.0900.0079
VOM19980305.0900.0413 -6.980100e-002 VOM19980305.0900.0413
VOM19980604.0730.0217 -6.982586e-002 VOM19980604.0730.0217
VOM19980526.0900.0091 -6.989898e-002 VOM19980526.0900.0091
VOM19980224.0700.0648 -6.991409e-002 VOM19980224.0700.0648
VOM19980306.0700.0171 -6.993938e-002 VOM19980306.0700.0171
VOM19980223.0700.0417 -7.004556e-002 VOM19980223.0700.0417
VOM19980503.0700.0374 -7.005142e-002 VOM19980503.0700.0374
VOM19980604.0700.0269 -7.025338e-002 VOM19980604.0700.0269
VOM19980220.0700.0672 -7.037976e-002 VOM19980220.0700.0672
VOM19980505.0700.0509 -7.044875e-002 VOM19980505.0700.0509
VOM19980312.0900.0306 -7.065794e-002 VOM19980312.0900.0306
VOM19980607.0730.0198 -7.069708e-002 VOM19980607.0730.0198
VOM19980609.0700.0397 -7.070582e-002 VOM19980609.0700.0397
VOM19980223.0900.3466 -7.079125e-002 VOM19980223.0900.3466
VOM19980614.0700.0392 -7.091943e-002 VOM19980614.0700.0392
VOM19980224.0700.0221 -7.092099e-002 VOM19980224.0700.0221
VOM19980315.0700.2005 -7.118449e-002 VOM19980315.0700.2005
VOM19980315.0700.0358 -7.122686e-002 VOM19980315.0700.0358
VOM19980607.0730.0002 -7.123029e-002 VOM19980607.0730.0002
VOM19980403.0900.2613 -7.123150e-002 VOM19980403.0900.2613
VOM19980616.0700.0045 -7.133287e-002 VOM19980616.0700.0045
VOM19980414.0900.0260 -7.140578e-002 VOM19980414.0900.0260
VOM19980526.0700.0431 -7.144054e-002 VOM19980526.0700.0431
VOM19980522.0700.0100 -7.144377e-002 VOM19980522.0700.0100
VOM19980326.0700.1668 -7.170381e-002 VOM19980326.0700.1668
VOM19980301.0700.0322 -7.170802e-002 VOM19980301.0700.0322
VOM19980623.0900.0136 -7.175795e-002 VOM19980623.0900.0136
VOM19980302.0700.2264 -7.183346e-002 VOM19980302.0700.2264
VOM19980619.0730.0002 -7.188646e-002 VOM19980619.0730.0002
VOM19980327.0900.2062 -7.199489e-002 VOM19980327.0900.2062
VOM19980521.0700.0387 -7.203630e-002 VOM19980521.0700.0387
VOM19980604.0900.0182 -7.211013e-002 VOM19980604.0900.0182
VOM19980605.0730.0117 -7.243608e-002 VOM19980605.0730.0117
VOM19980618.0900.0242 -7.246852e-002 VOM19980618.0900.0242
VOM19980416.0900.0090 -7.253003e-002 VOM19980416.0900.0090
VOM19980302.0700.0373 -7.270441e-002 VOM19980302.0700.0373
VOM19980422.0900.0056 -7.276590e-002 VOM19980422.0900.0056
VOM19980520.0730.0039 -7.333376e-002 VOM19980520.0730.0039
VOM19980415.0900.0022 -7.341056e-002 VOM19980415.0900.0022
VOM19980626.0700.0365 -7.341582e-002 VOM19980626.0700.0365
VOM19980529.0700.0298 -7.341939e-002 VOM19980529.0700.0298
VOM19980626.0730.0039 -7.342336e-002 VOM19980626.0730.0039
VOM19980222.0700.1274 -7.345172e-002 VOM19980222.0700.1274
VOM19980520.0900.0081 -7.347687e-002 VOM19980520.0900.0081
VOM19980224.0900.2071 -7.348134e-002 VOM19980224.0900.2071
VOM19980423.0900.0137 -7.352948e-002 VOM19980423.0900.0137
VOM19980403.0900.3501 -7.358194e-002 VOM19980403.0900.3501
VOM19980614.0700.0555 -7.369450e-002 VOM19980614.0700.0555
VOM19980618.0700.0286 -7.371002e-002 VOM19980618.0700.0286
VOM19980327.0900.2035 -7.373163e-002 VOM19980327.0900.2035
VOM19980527.0700.0283 -7.375829e-002 VOM19980527.0700.0283
VOM19980223.0900.0441 -7.394272e-002 VOM19980223.0900.0441
VOM19980317.0900.3386 -7.399310e-002 VOM19980317.0900.3386
VOM19980628.0700.0527 -7.407588e-002 VOM19980628.0700.0527
VOM19980510.0700.0040 -7.414158e-002 VOM19980510.0700.0040
VOM19980224.0700.0173 -7.424547e-002 VOM19980224.0700.0173
VOM19980223.0900.0378 -7.426976e-002 VOM19980223.0900.0378
VOM19980223.0900.1854 -7.430068e-002 VOM19980223.0900.1854
VOM19980306.0700.0354 -7.439266e-002 VOM19980306.0700.0354
VOM19980619.0900.0203 -7.440390e-002 VOM19980619.0900.0203
VOM19980305.0900.1967 -7.440499e-002 VOM19980305.0900.1967
VOM19980626.0900.0044 -7.443319e-002 VOM19980626.0900.0044
VOM19980626.0700.0182 -7.443319e-002 VOM19980626.0700.0182
VOM19980305.0900.2978 -7.448823e-002 VOM19980305.0900.2978
VOM19980404.0700.0082 -7.468367e-002 VOM19980404.0700.0082
VOM19980407.0900.0079 -7.469509e-002 VOM19980407.0900.0079
VOM19980225.0700.0510 -7.472389e-002 VOM19980225.0700.0510
VOM19980423.0900.0102 -7.481690e-002 VOM19980423.0900.0102
VOM19980305.0900.2093 -7.496236e-002 VOM19980305.0900.2093
VOM19980503.0730.0272 -7.505247e-002 VOM19980503.0730.0272
VOM19980506.0900.0006 -7.509944e-002 VOM19980506.0900.0006
VOM19980220.0700.0391 -7.518408e-002 VOM19980220.0700.0391
VOM19980617.0700.0428 -7.518570e-002 VOM19980617.0700.0428
VOM19980316.0700.0463 -7.530092e-002 VOM19980316.0700.0463
VOM19980627.0700.0155 -7.532021e-002 VOM19980627.0700.0155
VOM19980223.0700.0332 -7.533785e-002 VOM19980223.0700.0332
VOM19980325.0900.3463 -7.540459e-002 VOM19980325.0900.3463
VOM19980325.0900.1971 -7.540459e-002 VOM19980325.0900.1971
VOM19980630.0700.0032 -7.551149e-002 VOM19980630.0700.0032
VOM19980220.0700.0221 -7.565512e-002 VOM19980220.0700.0221
VOM19980223.0900.0265 -7.577009e-002 VOM19980223.0900.0265
VOM19980605.0730.0230 -7.580184e-002 VOM19980605.0730.0230
VOM19980506.0900.0045 -7.581648e-002 VOM19980506.0900.0045
VOM19980626.0700.0029 -7.583826e-002 VOM19980626.0700.0029
VOM19980621.0700.0299 -7.588889e-002 VOM19980621.0700.0299
VOM19980223.0900.1820 -7.603283e-002 VOM19980223.0900.1820
VOM19980502.0700.0528 -7.604551e-002 VOM19980502.0700.0528
VOM19980527.0700.0094 -7.606487e-002 VOM19980527.0700.0094
VOM19980521.0700.0100 -7.613774e-002 VOM19980521.0700.0100
VOM19980220.0900.3559 -7.617466e-002 VOM19980220.0900.3559
VOM19980628.0730.0091 -7.618070e-002 VOM19980628.0730.0091
VOM19980528.0900.0006 -7.621194e-002 VOM19980528.0900.0006
VOM19980403.0700.0372 -7.623477e-002 VOM19980403.0700.0372
VOM19980528.0900.0240 -7.630701e-002 VOM19980528.0900.0240
VOM19980325.0900.2040 -7.633928e-002 VOM19980325.0900.2040
VOM19980224.0900.0258 -7.638690e-002 VOM19980224.0900.0258
VOM19980225.0900.0285 -7.645369e-002 VOM19980225.0900.0285
VOM19980224.0700.0538 -7.656842e-002 VOM19980224.0700.0538
VOM19980621.0700.0488 -7.661335e-002 VOM19980621.0700.0488
VOM19980427.0900.0069 -7.669591e-002 VOM19980427.0900.0069
VOM19980416.0900.0171 -7.670106e-002 VOM19980416.0900.0171
VOM19980524.0730.0156 -7.683689e-002 VOM19980524.0730.0156
VOM19980617.0900.0260 -7.686305e-002 VOM19980617.0900.0260
VOM19980526.0700.0381 -7.705069e-002 VOM19980526.0700.0381
VOM19980607.0700.0551 -7.710663e-002 VOM19980607.0700.0551
VOM19980227.0900.0450 -7.713453e-002 VOM19980227.0900.0450
VOM19980523.0730.0220 -7.714972e-002 VOM19980523.0730.0220
VOM19980509.0730.0283 -7.727608e-002 VOM19980509.0730.0283
VOM19980223.0900.0231 -7.732923e-002 VOM19980223.0900.0231
VOM19980223.0700.0373 -7.739767e-002 VOM19980223.0700.0373
VOM19980527.0700.0354 -7.744266e-002 VOM19980527.0700.0354
VOM19980406.0900.0247 -7.761454e-002 VOM19980406.0900.0247
VOM19980527.0900.0223 -7.765210e-002 VOM19980527.0900.0223
VOM19980605.0900.0045 -7.784809e-002 VOM19980605.0900.0045
VOM19980316.0900.0416 -7.816239e-002 VOM19980316.0900.0416
VOM19980617.0700.0394 -7.818050e-002 VOM19980617.0700.0394
VOM19980619.0700.0501 -7.826021e-002 VOM19980619.0700.0501
VOM19980605.0730.0042 -7.834345e-002 VOM19980605.0730.0042
VOM19980523.0700.0428 -7.838523e-002 VOM19980523.0700.0428
VOM19980316.0900.2076 -7.845972e-002 VOM19980316.0900.2076
VOM19980527.0700.0388 -7.847838e-002 VOM19980527.0700.0388
VOM19980617.0730.0208 -7.851360e-002 VOM19980617.0730.0208
VOM19980603.0730.0002 -7.852186e-002 VOM19980603.0730.0002
VOM19980604.0700.0312 -7.869257e-002 VOM19980604.0700.0312
VOM19980228.0700.2057 -7.880453e-002 VOM19980228.0700.2057
VOM19980511.0700.0424 -7.897308e-002 VOM19980511.0700.0424
VOM19980407.0900.0109 -7.903029e-002 VOM19980407.0900.0109
VOM19980325.0900.3341 -7.917930e-002 VOM19980325.0900.3341
VOM19980511.0730.0003 -7.930736e-002 VOM19980511.0730.0003
VOM19980511.0700.0039 -7.930736e-002 VOM19980511.0700.0039
VOM19980602.0900.0240 -7.936696e-002 VOM19980602.0900.0240
VOM19980527.0730.0079 -7.937652e-002 VOM19980527.0730.0079
VOM19980520.0730.0115 -7.939070e-002 VOM19980520.0730.0115
VOM19980624.0900.0150 -7.943191e-002 VOM19980624.0900.0150
VOM19980527.0700.0163 -7.956606e-002 VOM19980527.0700.0163
VOM19980315.0700.1765 -7.978495e-002 VOM19980315.0700.1765
VOM19980621.0700.0250 -7.982185e-002 VOM19980621.0700.0250
VOM19980511.0900.0004 -7.986344e-002 VOM19980511.0900.0004
VOM19980604.0700.0458 -7.997636e-002 VOM19980604.0700.0458
VOM19980612.0700.0496 -8.001036e-002 VOM19980612.0700.0496
VOM19980627.0700.0572 -8.004312e-002 VOM19980627.0700.0572
VOM19980527.0900.0116 -8.014419e-002 VOM19980527.0900.0116
VOM19980302.0700.0177 -8.036660e-002 VOM19980302.0700.0177
VOM19980619.0900.0162 -8.046149e-002 VOM19980619.0900.0162
VOM19980602.0730.0247 -8.058567e-002 VOM19980602.0730.0247
VOM19980612.0700.0531 -8.072928e-002 VOM19980612.0700.0531
VOM19980223.0900.3434 -8.077354e-002 VOM19980223.0900.3434
VOM19980224.0900.0215 -8.083173e-002 VOM19980224.0900.0215
VOM19980626.0900.0156 -8.097013e-002 VOM19980626.0900.0156
VOM19980523.0730.0083 -8.098986e-002 VOM19980523.0730.0083
VOM19980228.0700.0156 -8.127724e-002 VOM19980228.0700.0156
VOM19980407.0900.0045 -8.134182e-002 VOM19980407.0900.0045
VOM19980520.0700.0265 -8.140285e-002 VOM19980520.0700.0265
VOM19980527.0730.0189 -8.148444e-002 VOM19980527.0730.0189
VOM19980327.0900.3505 -8.152308e-002 VOM19980327.0900.3505
VOM19980506.0700.0104 -8.158015e-002 VOM19980506.0700.0104
VOM19980610.0700.0332 -8.175718e-002 VOM19980610.0700.0332
VOM19980515.0700.0472 -8.177952e-002 VOM19980515.0700.0472
VOM19980522.0700.0165 -8.203461e-002 VOM19980522.0700.0165
VOM19980520.0900.0151 -8.209305e-002 VOM19980520.0900.0151
VOM19980515.0700.0039 -8.218770e-002 VOM19980515.0700.0039
VOM19980621.0700.0209 -8.220737e-002 VOM19980621.0700.0209
VOM19980316.0900.1918 -8.252907e-002 VOM19980316.0900.1918
VOM19980315.0700.3008 -8.260639e-002 VOM19980315.0700.3008
VOM19980303.0700.2192 -8.262797e-002 VOM19980303.0700.2192
VOM19980223.0700.0765 -8.262897e-002 VOM19980223.0700.0765
VOM19980614.0700.0111 -8.268512e-002 VOM19980614.0700.0111
VOM19980619.0730.0169 -8.275963e-002 VOM19980619.0730.0169
VOM19980628.0730.0167 -8.281858e-002 VOM19980628.0730.0167
VOM19980523.0700.0516 -8.295280e-002 VOM19980523.0700.0516
VOM19980630.0900.0169 -8.310923e-002 VOM19980630.0900.0169
VOM19980422.0900.0123 -8.317710e-002 VOM19980422.0900.0123
VOM19980628.0700.0545 -8.321021e-002 VOM19980628.0700.0545
VOM19980314.0700.2006 -8.339653e-002 VOM19980314.0700.2006
VOM19980314.0700.0338 -8.339653e-002 VOM19980314.0700.0338
VOM19980626.0730.0153 -8.344404e-002 VOM19980626.0730.0153
VOM19980428.0900.0254 -8.355781e-002 VOM19980428.0900.0254
VOM19980222.0700.0340 -8.376455e-002 VOM19980222.0700.0340
VOM19980404.0700.2063 -8.377070e-002 VOM19980404.0700.2063
VOM19980523.0700.0491 -8.399560e-002 VOM19980523.0700.0491
VOM19980403.0700.0435 -8.404031e-002 VOM19980403.0700.0435
VOM19980609.0730.0276 -8.436511e-002 VOM19980609.0730.0276
VOM19980509.0700.0447 -8.444510e-002 VOM19980509.0700.0447
VOM19980605.0700.0406 -8.449746e-002 VOM19980605.0700.0406
VOM19980610.0700.0147 -8.467326e-002 VOM19980610.0700.0147
VOM19980222.0700.2059 -8.507520e-002 VOM19980222.0700.2059
VOM19980606.0730.0191 -8.523857e-002 VOM19980606.0730.0191
VOM19980606.0700.0440 -8.523857e-002 VOM19980606.0700.0440
VOM19980611.0700.0289 -8.527654e-002 VOM19980611.0700.0289
VOM19980304.0900.0431 -8.549900e-002 VOM19980304.0900.0431
VOM19980223.0700.0491 -8.566590e-002 VOM19980223.0700.0491
VOM19980610.0700.0474 -8.590792e-002 VOM19980610.0700.0474
VOM19980618.0900.0109 -8.607302e-002 VOM19980618.0900.0109
VOM19980524.0730.0085 -8.632247e-002 VOM19980524.0730.0085
VOM19980303.0900.1926 -8.672953e-002 VOM19980303.0900.1926
VOM19980222.0700.1944 -8.673870e-002 VOM19980222.0700.1944
VOM19980224.0900.0364 -8.678506e-002 VOM19980224.0900.0364
VOM19980625.0700.0308 -8.693513e-002 VOM19980625.0700.0308
VOM19980406.0900.0011 -8.708873e-002 VOM19980406.0900.0011
VOM19980503.0700.0160 -8.723054e-002 VOM19980503.0700.0160
VOM19980301.0700.0218 -8.731915e-002 VOM19980301.0700.0218
VOM19980222.0700.2100 -8.733875e-002 VOM19980222.0700.2100
VOM19980222.0700.0257 -8.733875e-002 VOM19980222.0700.0257
VOM19980228.0700.1784 -8.734336e-002 VOM19980228.0700.1784
VOM19980524.0700.0301 -8.744637e-002 VOM19980524.0700.0301
VOM19980506.0700.0445 -8.800966e-002 VOM19980506.0700.0445
VOM19980326.0700.2933 -8.809834e-002 VOM19980326.0700.2933
VOM19980515.0700.0340 -8.812355e-002 VOM19980515.0700.0340
VOM19980607.0700.0422 -8.812427e-002 VOM19980607.0700.0422
VOM19980616.0730.0149 -8.827680e-002 VOM19980616.0730.0149
VOM19980424.0900.0036 -8.859101e-002 VOM19980424.0900.0036
VOM19980304.0700.0692 -8.861569e-002 VOM19980304.0700.0692
VOM19980302.0900.0243 -8.876689e-002 VOM19980302.0900.0243
VOM19980610.0730.0058 -8.887903e-002 VOM19980610.0730.0058
VOM19980531.0730.0006 -8.898031e-002 VOM19980531.0730.0006
VOM19980511.0900.0244 -8.904181e-002 VOM19980511.0900.0244
VOM19980504.0700.0376 -8.968028e-002 VOM19980504.0700.0376
VOM19980326.0900.3442 -8.970010e-002 VOM19980326.0900.3442
VOM19980510.0730.0001 -8.972842e-002 VOM19980510.0730.0001
VOM19980403.0900.0398 -8.974969e-002 VOM19980403.0900.0398
VOM19980625.0730.0243 -8.988162e-002 VOM19980625.0730.0243
VOM19980617.0730.0078 -8.994905e-002 VOM19980617.0730.0078
VOM19980311.0700.0640 -8.998968e-002 VOM19980311.0700.0640
VOM19980626.0700.0298 -9.002497e-002 VOM19980626.0700.0298
VOM19980527.0900.0188 -9.003371e-002 VOM19980527.0900.0188
VOM19980311.0700.0601 -9.011834e-002 VOM19980311.0700.0601
VOM19980504.0730.0208 -9.066880e-002 VOM19980504.0730.0208
VOM19980610.0700.0289 -9.074076e-002 VOM19980610.0700.0289
VOM19980303.0900.2050 -9.083745e-002 VOM19980303.0900.2050
VOM19980627.0700.0360 -9.090076e-002 VOM19980627.0700.0360
VOM19980503.0730.0002 -9.114560e-002 VOM19980503.0730.0002
VOM19980315.0700.0392 -9.135970e-002 VOM19980315.0700.0392
VOM19980616.0700.0146 -9.143774e-002 VOM19980616.0700.0146
VOM19980303.0900.3358 -9.149677e-002 VOM19980303.0900.3358
VOM19980506.0700.0042 -9.184025e-002 VOM19980506.0700.0042
VOM19980407.0900.0206 -9.195679e-002 VOM19980407.0900.0206
VOM19980312.0900.3525 -9.207028e-002 VOM19980312.0900.3525
VOM19980316.0900.0202 -9.212544e-002 VOM19980316.0900.0202
VOM19980507.0700.0457 -9.274647e-002 VOM19980507.0700.0457
VOM19980511.0730.0040 -9.316527e-002 VOM19980511.0730.0040
VOM19980511.0700.0080 -9.316527e-002 VOM19980511.0700.0080
VOM19980602.0700.0095 -9.335617e-002 VOM19980602.0700.0095
VOM19980311.0700.0685 -9.347421e-002 VOM19980311.0700.0685
VOM19980227.0900.2130 -9.380424e-002 VOM19980227.0900.2130
VOM19980227.0900.0325 -9.380424e-002 VOM19980227.0900.0325
VOM19980220.0900.1880 -9.418509e-002 VOM19980220.0900.1880
VOM19980616.0730.0074 -9.451666e-002 VOM19980616.0730.0074
VOM19980326.0900.3367 -9.454881e-002 VOM19980326.0900.3367
VOM19980526.0700.0275 -9.460461e-002 VOM19980526.0700.0275
VOM19980501.0900.0269 -9.472676e-002 VOM19980501.0900.0269
VOM19980506.0900.0257 -9.518461e-002 VOM19980506.0900.0257
VOM19980515.0900.0229 -9.525395e-002 VOM19980515.0900.0229
VOM19980505.0900.0185 -9.533949e-002 VOM19980505.0900.0185
VOM19980505.0730.0258 -9.533949e-002 VOM19980505.0730.0258
VOM19980515.0730.0004 -9.580740e-002 VOM19980515.0730.0004
VOM19980604.0700.0499 -9.616321e-002 VOM19980604.0700.0499
VOM19980312.0900.0395 -9.691253e-002 VOM19980312.0900.0395
VOM19980611.0700.0254 -9.722838e-002 VOM19980611.0700.0254
VOM19980303.0900.3480 -9.746739e-002 VOM19980303.0900.3480
VOM19980624.0700.0382 -9.748363e-002 VOM19980624.0700.0382
VOM19980305.0900.2053 -9.814353e-002 VOM19980305.0900.2053
VOM19980312.0900.2058 -9.848607e-002 VOM19980312.0900.2058
VOM19980223.0700.0596 -9.859369e-002 VOM19980223.0700.0596
VOM19980617.0700.0460 -9.869211e-002 VOM19980617.0700.0460
VOM19980504.0900.0001 -9.870453e-002 VOM19980504.0900.0001
VOM19980504.0730.0002 -9.870453e-002 VOM19980504.0730.0002
VOM19980511.0900.0208 -9.936116e-002 VOM19980511.0900.0208
VOM19980616.0730.0217 -9.999257e-002 VOM19980616.0730.0217
VOM19980317.0700.0548 -1.000320e-001 VOM19980317.0700.0548
VOM19980616.0900.0202 -1.000723e-001 VOM19980616.0900.0202
VOM19980611.0700.0535 -1.002753e-001 VOM19980611.0700.0535
VOM19980509.0700.0089 -1.012207e-001 VOM19980509.0700.0089
VOM19980620.0700.0393 -1.016186e-001 VOM19980620.0700.0393
VOM19980515.0700.0379 -1.017238e-001 VOM19980515.0700.0379
VOM19980607.0700.0121 -1.017501e-001 VOM19980607.0700.0121
VOM19980503.0700.0031 -1.022198e-001 VOM19980503.0700.0031
VOM19980625.0700.0328 -1.022402e-001 VOM19980625.0700.0328
VOM19980607.0730.0033 -1.027480e-001 VOM19980607.0730.0033
VOM19980223.0900.2015 -1.028688e-001 VOM19980223.0900.2015
VOM19980624.0730.0254 -1.029858e-001 VOM19980624.0730.0254
VOM19980509.0730.0027 -1.030935e-001 VOM19980509.0730.0027
VOM19980623.0700.0543 -1.039508e-001 VOM19980623.0700.0543
VOM19980312.0900.1868 -1.040944e-001 VOM19980312.0900.1868
VOM19980427.0900.0100 -1.052471e-001 VOM19980427.0900.0100
VOM19980326.0900.0149 -1.058098e-001 VOM19980326.0900.0149
VOM19980316.0700.0601 -1.059968e-001 VOM19980316.0700.0601
VOM19980312.0900.0274 -1.063208e-001 VOM19980312.0900.0274
VOM19980605.0900.0236 -1.065103e-001 VOM19980605.0900.0236
VOM19980221.0700.0292 -1.069111e-001 VOM19980221.0700.0292
VOM19980515.0900.0122 -1.071721e-001 VOM19980515.0900.0122
VOM19980522.0700.0553 -1.074725e-001 VOM19980522.0700.0553
VOM19980610.0700.0539 -1.075355e-001 VOM19980610.0700.0539
VOM19980511.0700.0497 -1.075362e-001 VOM19980511.0700.0497
VOM19980515.0730.0199 -1.076495e-001 VOM19980515.0730.0199
VOM19980505.0900.0224 -1.089851e-001 VOM19980505.0900.0224
VOM19980226.0900.0322 -1.091407e-001 VOM19980226.0900.0322
VOM19980508.0700.0318 -1.092041e-001 VOM19980508.0700.0318
VOM19980226.0900.1769 -1.092473e-001 VOM19980226.0900.1769
VOM19980611.0730.0234 -1.096665e-001 VOM19980611.0730.0234
VOM19980224.0900.2258 -1.100134e-001 VOM19980224.0900.2258
VOM19980225.0700.0701 -1.101494e-001 VOM19980225.0700.0701
VOM19980306.0700.0555 -1.103406e-001 VOM19980306.0700.0555
VOM19980603.0700.0514 -1.110807e-001 VOM19980603.0700.0514
VOM19980526.0730.0177 -1.111061e-001 VOM19980526.0730.0177
VOM19980618.0900.0057 -1.113142e-001 VOM19980618.0900.0057
VOM19980609.0730.0210 -1.113423e-001 VOM19980609.0730.0210
VOM19980508.0900.0183 -1.117099e-001 VOM19980508.0900.0183
VOM19980527.0900.0260 -1.117441e-001 VOM19980527.0900.0260
VOM19980617.0700.0361 -1.119284e-001 VOM19980617.0700.0361
VOM19980227.0900.3538 -1.123705e-001 VOM19980227.0900.3538
VOM19980626.0900.0007 -1.132290e-001 VOM19980626.0900.0007
VOM19980527.0700.0546 -1.135863e-001 VOM19980527.0700.0546
VOM19980523.0700.0562 -1.148030e-001 VOM19980523.0700.0562
VOM19980618.0900.0008 -1.161168e-001 VOM19980618.0900.0008
VOM19980415.0900.0240 -1.161933e-001 VOM19980415.0900.0240
VOM19980521.0900.0177 -1.166595e-001 VOM19980521.0900.0177
VOM19980306.0700.0638 -1.177751e-001 VOM19980306.0700.0638
VOM19980618.0700.0379 -1.177781e-001 VOM19980618.0700.0379
VOM19980511.0900.0097 -1.182136e-001 VOM19980511.0900.0097
VOM19980616.0700.0515 -1.191352e-001 VOM19980616.0700.0515
VOM19980306.0700.0425 -1.205592e-001 VOM19980306.0700.0425
VOM19980623.0730.0265 -1.231725e-001 VOM19980623.0730.0265
VOM19980421.0900.0076 -1.233788e-001 VOM19980421.0900.0076
VOM19980506.0700.0506 -1.421355e-001 VOM19980506.0700.0506
VOM19980505.0900.0005 -1.479937e-001 VOM19980505.0900.0005
VOM19980625.0700.0548 -1.670128e-001 VOM19980625.0700.0548

Query 2 20002.query XXXXXX           
SyllableNo=5 SyllableCanNo=10 Avg=2.00
VOM19980311.0700.1487 5.402956e-001 VOM19980311.0700.1487
VOM19980630.0900.0230 5.014034e-001 VOM19980630.0900.0230
VOM19980304.0700.1058 4.687923e-001 VOM19980304.0700.1058
VOM19980305.0900.2093 4.175490e-001 VOM19980305.0900.2093
VOM19980621.0700.0565 4.129049e-001 VOM19980621.0700.0565
VOM19980306.0700.0971 4.093582e-001 VOM19980306.0700.0971
VOM19980225.0700.0585 4.014436e-001 VOM19980225.0700.0585
VOM19980303.0900.2128 4.011394e-001 VOM19980303.0900.2128
VOM19980303.0900.0396 3.823579e-001 VOM19980303.0900.0396
VOM19980305.0700.0703 3.695522e-001 VOM19980305.0700.0703
VOM19980317.0700.1605 3.168288e-001 VOM19980317.0700.1605
VOM19980316.0700.0776 3.031488e-001 VOM19980316.0700.0776
VOM19980326.0700.1793 2.805992e-001 VOM19980326.0700.1793
VOM19980319.0700.2737 2.720379e-001 VOM19980319.0700.2737
VOM19980316.0700.0944 1.974221e-001 VOM19980316.0700.0944
VOM19980316.0900.0367 1.971131e-001 VOM19980316.0900.0367
